Title,IMDb ID
DC League of Super-Pets,tt8912936
The Fast and the Furious,tt0232500
Traffic,tt0181865
Joker: Folie à Deux,tt11315808
Paranormal Activity 3,tt1778304
Philadelphia,tt0107818
The Conjuring: The Devil Made Me Do It,tt7069210
The Marvels,tt10676048
Ponyo,tt0876563
Sleepy Hollow,tt0162661
The Jungle Book,tt0061852
Raging Fire,tt8165192
London Has Fallen,tt3300542
The Break-Up,tt0452594
Journey to the West: Conquering the Demons,tt2017561
The Ugly Truth,tt1142988
Birds of Prey and the Fantabulous Emancipation of One Harley Quinn,tt7713068
Dungeons & Dragons: Honor Among Thieves,tt2906216
JFK,tt0102138
White House Down,tt2334879
The Holiday,tt0457939
PAW Patrol: The Mighty Movie,tt15837338
A Dog's Purpose,tt1753383
Fun with Dick and Jane,tt0369441
Eat Pray Love,tt0879870
Ghostbusters: Afterlife,tt4513678
The Addams Family,tt1620981
You Don't Mess with the Zohan,tt0960144
Hairspray,tt0427327
King Arthur,tt0349683
Yogi Bear,tt1302067
Everest,tt2719848
Vanilla Sky,tt0259711
Need for Speed,tt2369135
Garfield: The Movie,tt0356634
Patch Adams,tt0129290
Teenage Mutant Ninja Turtles,tt0100758
Ghostbusters: Frozen Empire,tt21235248
Kindergarten Cop,tt0099938
Straight Outta Compton,tt1398426
21 Jump Street,tt1232829
Valkyrie,tt0985699
Open Season,tt0400717
Cats & Dogs,tt0239395
The Hunt for Red October,tt0099810
Percy Jackson: Sea of Monsters,tt1854564
The Lego Movie 2: The Second Part,tt3513498
Two Weeks Notice,tt0313737
RED,tt1245526
Shock Wave 2,tt9597838
City of Angels,tt0120632
The Pacifier,tt0395699
50 First Dates,tt0343660
Total Recall,tt1386703
The Island,tt8755316
The Impossible,tt1649419
Lost in Thailand,tt2459022
Christopher Robin,tt4575576
Jack the Giant Slayer,tt1351685
Smurfs: The Lost Village,tt2398241
Chinese Doctors,tt13696296
Spy Kids 3: Game Over,tt0338459
Panic Room,tt0258000
The Other Woman,tt2203939
Stargate,tt0111282
Beowulf,tt0442933
The Vow,tt1606389
Anger Management,tt0305224
Tropic Thunder,tt0942385
Rocketman,tt2066051
The Pelican Brief,tt0107798
The Shape of Water,tt5580390
The BFG,tt3691740
The Intern,tt2361509
Downton Abbey,tt6398184
Gnomeo & Juliet,tt0377981
The Sum of All Fears,tt0164184
Gangs of New York,tt0217505
The Post,tt6294822
The Monkey King 2,tt4591310
Paranormal Activity,tt1179904
The Lost City,tt13320622
Wallace & Gromit: The Curse of the Were-Rabbit,tt0312004
Weathering with You,tt9426210
The Equalizer,tt0455944
Sheep Without a Shepherd,tt11210032
The Addams Family,tt0101272
The Longest Yard,tt0398165
The Equalizer 3,tt17024450
The Aristocats,tt0065421
The Santa Clause,tt0111070
Cheaper by the Dozen,tt0349205
IF,tt11152168
The Equalizer 2,tt3766354
Abominable,tt6324278
Hollow Man,tt0164052
Outbreak,tt0114069
Under the Light,tt11448070
The White Storm 2: Drug Lords,tt8239806
The X Files,tt0120902
Insidious: The Red Door,tt13405778
Breakup Buddies,tt3890264
Rambo III,tt0095956
The Secret Life of Walter Mitty,tt0359950
Project Gutenberg,tt7183578
Jaws 2,tt0077766
12 Years a Slave,tt2024544
Heat,tt0113277
Mr. Popper's Penguins,tt1396218
The Grudge,tt0391198
I Now Pronounce You Chuck & Larry,tt0762107
The Horse Whisperer,tt0119314
Walk the Line,tt0358273
Jian Bing Man,tt4818250
The Jungle Book 2,tt0283426
The Final Destination,tt1144884
Stand by Me Doraemon,tt3331846
Atlantis: The Lost Empire,tt0230011
Inside Man,tt0454848
The Waterboy,tt0120484
Red One,tt14948432
Coraline,tt0327597
Hugo,tt0970179
Pitch Perfect 3,tt4765284
Watchmen,tt0409459
The Birdcage,tt0115685
Snow White and the Seven Dwarfs,tt0029583
Moulin Rouge!,tt0203009
Ode to My Father,tt3812366
Hop,tt1411704
Jupiter Ascending,tt1617661
Bad Moms,tt4651520
Storks,tt4624424
Knowing,tt0448011
102 Dalmatians,tt0211181
The Hitman's Bodyguard,tt1959563
Paul Blart: Mall Cop,tt1114740
Wayne's World,tt0105793
Maverick,tt0110478
Mirror Mirror,tt1667353
The Man in the Iron Mask,tt0120744
Cape Fear,tt0101540
The Haunted Mansion,tt0338094
The Monkey King: Havoc in Heaven's Palace,tt1717715
While You Were Sleeping,tt0114924
The Bridges of Madison County,tt0112579
Teenage Mutant Ninja Turtles: Mutant Mayhem,tt8589698
From Vegas to Macau III,tt5237980
Poseidon,tt0409182
The First Wives Club,tt0116313
Cliff Walkers,tt11448076
Scooby-Doo 2: Monsters Unleashed,tt0331632
Hot Shots!,tt0102059
The Fall Guy,tt1684562
Road to Perdition,tt0257044
Bob Marley: One Love,tt8521778
Kill Bill: Vol. 1,tt0266697
The Scorpion King,tt0277296
Sweet Home Alabama,tt0256415
Daddy's Home 2,tt5657846
Hacksaw Ridge,tt2119532
Deja Vu,tt0453467
M3GAN,tt8760708
Dangerous Minds,tt0112792
The Dictator,tt1645170
The League of Extraordinary Gentlemen,tt0311429
Allegiant,tt3410834
Daredevil,tt0287978
City Slickers,tt0101587
He's Just Not That Into You,tt1001508
Nosferatu,tt5040012
Eagle Eye,tt1059786
Along Came Polly,tt0343135
Flushed Away,tt0424095
Scary Movie 4,tt0362120
Dante's Peak,tt0118928
Brokeback Mountain,tt0388795
Patriot Games,tt0105112
Flubber,tt0119137
Baywatch,tt1469304
Double Jeopardy,tt0150377
War Horse,tt1568911
How to Lose a Guy in 10 Days,tt0251127
Paranormal Activity 2,tt1536044
Alien vs. Predator,tt0370263
Hero,tt0299977
The 40-Year-Old Virgin,tt0405422
The Butler,tt1327773
The Haunting,tt0171363
The Descendants,tt1033575
The A-Team,tt0429493
Tootsie,tt0084805
In the Line of Fire,tt0107206
Analyze This,tt0122933
Looper,tt1276104
Serial Bad Weddings,tt2800240
Ip Man 4: The Finale,tt2076298
Dr. Dolittle 2,tt0240462
The Italian Job,tt0317740
The Bucket List,tt0825232
Amélie,tt0211915
Sleeping with the Enemy,tt0102945
Cowboys & Aliens,tt0409847
La Mula,tt7959026
The Grand Budapest Hotel,tt2278388
George of the Jungle,tt0119190
Evan Almighty,tt0413099
John Wick: Chapter 2,tt4425200
A Place Called Silence,tt32553390
Creed,tt3076658
Furiosa: A Mad Max Saga,tt12037194
Identity Thief,tt2024432
The Nutcracker and the Four Realms,tt5523010
Big Momma's House,tt0208003
In Time,tt1637688
Operation Mekong,tt6044910
Anchorman 2: The Legend Continues,tt1229340
Gemini Man,tt1025100
The Girl on the Train,tt3631112
Scream,tt0117571
Cold Mountain,tt0159365
Black Hawk Down,tt0265086
The Santa Clause 2,tt0304669
Cloverfield,tt1060277
Scream 2,tt0120082
Couples Retreat,tt1078940
The Muppets,tt1204342
Antz,tt0120587
Blood Diamond,tt0450259
Jackass 3D,tt1116184
No Country for Old Men,tt0477348
Spies in Disguise,tt5814534
Cocktail,tt0094889
Chinese Zodiac,tt1424310
One Piece Film: Red,tt16183464
Mr. Deeds,tt0280590
Nope,tt10954984
Contact,tt0118884
Superbad,tt0829482
Princess Mononoke,tt0119698
The Other Guys,tt1386588
The Specialist,tt0111255
Olympus Has Fallen,tt2302755
Starsky & Hutch,tt0335438
Shall We Dance?,tt0358135
Stuart Little 2,tt0243585
Zookeeper,tt1222817
Ghost in the Shell,tt1219827
Dumb and Dumber To,tt2096672
Seven Pounds,tt0814314
The Emperor's New Groove,tt0120917
Wonder Woman 1984,tt7126948
Meet the Robinsons,tt0396555
12 Monkeys,tt0114746
Ticket to Paradise,tt14109724
The Suicide Squad,tt6334354
Dodgeball: A True Underdog Story,tt0364725
Hellboy II: The Golden Army,tt0411477
Insidious: The Last Key,tt5726086
Fantastic Four,tt1502712
Unstoppable,tt0477080
Three Men and a Baby,tt0094137
Morbius,tt5108870
Alexander,tt0346491
Magic Mike,tt1915581
Up in the Air,tt1193138
Jujutsu Kaisen 0,tt14331144
RRR,tt8178634
Scream VI,tt17663992
Nutty Professor II: The Klumps,tt0144528
Sleepers,tt0117665
Bridge of Spies,tt3682448
Gremlins,tt0087363
The Princess Diaries,tt0247638
Godspeed,tt26935962
The Huntsman: Winter's War,tt2381991
Saw III,tt0489270
Six Days Seven Nights,tt0120828
Bringing Down the House,tt0305669
Deep Blue Sea,tt0149261
Speed 2: Cruise Control,tt0120179
Daddy Day Care,tt0317303
The Spiderwick Chronicles,tt0416236
The Pink Panther,tt0383216
Four Christmases,tt0369436
The Ring Two,tt0377109
From Vegas to Macau II,tt4310772
Miami Vice,tt0430357
Burn After Reading,tt0887883
Space Jam: A New Legacy,tt3554046
Pokémon: The First Movie - Mewtwo Strikes Back,tt0190641
The Happening,tt0949731
Talladega Nights: The Ballad of Ricky Bobby,tt0415306
World Trade Center,tt0469641
The Island,tt0399201
The Interpreter,tt0373926
Dick Tracy,tt0099422
"Three Billboards Outside Ebbing, Missouri",tt5027774
27 Dresses,tt0988595
The Beekeeper,tt15314262
Eyes Wide Shut,tt0120663
The Magnificent Seven,tt2404435
Memoirs of a Geisha,tt0397535
Jack Reacher: Never Go Back,tt3393786
Insidious: Chapter 2,tt2226417
Limitless,tt1219289
Scream 3,tt0134084
Flight,tt1907668
Payback,tt0120784
Into the Storm,tt2106361
Unbroken,tt1809398
The Black Phone,tt7144666
Alien Resurrection,tt0118583
The Hateful Eight,tt3460252
The Sacrifice,tt13000980
Born on the Fourth of July,tt0096969
Freaky Friday,tt0322330
Legends of the Fall,tt0110322
The Predator,tt3829266
Johnny English,tt0274166
The War of the Roses,tt0098621
Underworld: Awakening,tt1496025
Lara Croft: Tomb Raider - The Cradle of Life,tt0325703
Johnny English Reborn,tt1634122
Alien³,tt0103644
Norbit,tt0477051
21,tt0478087
Johnny Keep Walking!,tt27922369
Stepmom,tt0120686
The Sound of Music,tt0059742
The Jackal,tt0119395
Step Up 3D,tt1193631
Daylight,tt0116040
Happy Feet Two,tt1402488
Unforgiven,tt0105695
Focus,tt2381941
Johnny English Strikes Again,tt6921996
The Fast and the Furious: Tokyo Drift,tt0463985
Killers of the Flower Moon,tt5537002
Sin City,tt0401792
Goosebumps,tt1051904
Days of Thunder,tt0099371
Final Destination 5,tt1622979
Don't Breathe,tt4160708
Hustlers,tt5503686
Crimson Tide,tt0112740
The Matrix Resurrections,tt10838180
The Book of Eli,tt1037705
Ip Man 3,tt2888046
The Climbers,tt9635616
P.S. I Love You,tt0431308
The Monuments Men,tt2177771
Mystic River,tt0327056
Under Siege,tt0105690
This Means War,tt1596350
Licence to Kill,tt0097742
The Sting,tt0070735
Rocky Balboa,tt0479143
Escape Room,tt5886046
The Accountant,tt2140479
Hannah Montana: The Movie,tt1114677
Monster-in-Law,tt0369735
Dreamgirls,tt0443489
Bayside Shakedown 2,tt0378475
Blade II,tt0187738
Maid in Manhattan,tt0252076
Cool Runnings,tt0106611
Lone Survivor,tt1091191
The Phantom of the Opera,tt0293508
Yesterday,tt8079248
Ride Along,tt1408253
Kill Bill: Vol. 2,tt0378194
The Town,tt0840361
Peter Rabbit 2: The Runaway,tt8376234
Free Willy,tt0106965
Another 48 Hrs.,tt0099044
The Volunteers: The Battle of Life and Death,tt32843258
Sweeney Todd: The Demon Barber of Fleet Street,tt0408236
House of Gucci,tt11214590
Monkey King: Hero Is Back,tt4644382
The Devil's Advocate,tt0118971
Tower Heist,tt0471042
Duckweed,tt6461514
Chocolat,tt0241303
Backdraft,tt0101393
A Time to Kill,tt0117913
Date Night,tt1279935
Vantage Point,tt0443274
Phenomenon,tt0117333
Congo,tt0112715
Surf's Up,tt0423294
Big,tt0094737
Jackass Presents: Bad Grandpa,tt3063516
47 Ronin,tt1335975
Red Sparrow,tt2873282
The Bone Collector,tt0145681
Midnight in Paris,tt1605783
Arthur Christmas,tt1430607
Step Up 2: The Streets,tt1023481
Darkest Hour,tt4555426
Gods of Egypt,tt2404233
The Best Exotic Marigold Hotel,tt1412386
Broken Arrow,tt0115759
The Taking of Pelham 123,tt1111422
A Writer's Odyssey,tt9685342
I Am Number Four,tt1464540
The General's Daughter,tt0144214
The Secret World of Arrietty,tt1568921
Jack and Jill,tt0810913
Friends with Benefits,tt1632708
Lights Out,tt4786282
Beverly Hills Chihuahua,tt1014775
"Me, Myself & Irene",tt0183505
No Strings Attached,tt1411238
King Arthur: Legend of the Sword,tt1972591
Death Becomes Her,tt0104070
Charlotte's Web,tt0413895
Seabiscuit,tt0329575
RED 2,tt1821694
Spy Kids,tt0227538
The Game Plan,tt0492956
The Mexican,tt0236493
The Angry Birds Movie 2,tt6095472
Saw II,tt0432348
Resident Evil: Extinction,tt0432021
Romeo + Juliet,tt0117509
Source Code,tt0945513
Beethoven,tt0103786
Swordfish,tt0244244
Evil Dead Rise,tt13345606
Planes: Fire & Rescue,tt2980706
The Last Witch Hunter,tt1618442
The Boss Baby: Family Business,tt6932874
Angel Has Fallen,tt6189022
Mama,tt2023587
Star Trek: First Contact,tt0117731
Music and Lyrics,tt0758766
Time Raiders,tt5354664
Driving Miss Daisy,tt0097239
Blades of Glory,tt0445934
The Foreigner,tt1615160
Home on the Range,tt0299172
The Exorcism of Emily Rose,tt0404032
"Crazy, Stupid, Love.",tt1570728
The Invisible Man,tt1051906
Where the Crawdads Sing,tt9411972
PAW Patrol: The Movie,tt11832046
Herbie Fully Loaded,tt0400497
The Beach,tt0163978
Pete's Dragon,tt2788732
Die Hard,tt0095016
Everything Everywhere All at Once,tt6710474
Garfield: A Tail of Two Kitties,tt0455499
Spy Game,tt0266987
More Than Blue,tt9081562
Meet Joe Black,tt0119643
Paranormal Activity 4,tt2109184
The Legend of Zorro,tt0386140
Power Rangers,tt3717490
New Year's Eve,tt1598822
Onward,tt7146812
Monster House,tt0385880
Legally Blonde,tt0250494
The Taking of Tiger Mountain,tt3950078
National Lampoon's Animal House,tt0077975
Gothika,tt0348836
The Ex-Files 4: Marriage Plan,tt26911640
Big Momma's House 2,tt0421729
Bad Boys,tt0112442
Mona Lisa Smile,tt0304415
Scary Movie 2,tt0257106
Shallow Hal,tt0256380
The SpongeBob SquarePants Movie,tt0345950
Evita,tt0116250
The Rugrats Movie,tt0134067
Lion,tt3741834
The Devil's Own,tt0118972
Trainwreck,tt3152624
Sausage Party,tt1700841
Girls Trip,tt3564472
Step Up Revolution,tt1800741
Sommersby,tt0108185
Legend of the Guardians: The Owls of Ga'Hoole,tt1219342
Anastasia,tt0118617
The Wolfman,tt0780653
Saw IV,tt0890870
Mr. Six,tt4701702
Brüno,tt0889583
Bird on a Wire,tt0099141
Platoon,tt0091763
Nine Months,tt0113986
The Admiral: Roaring Currents,tt3541262
America's Sweethearts,tt0265029
Let's Be Cops,tt1924435
Smile 2,tt29268110
The Talented Mr. Ripley,tt0134119
Far and Away,tt0104231
Scream,tt11245972
Bridge to Terabithia,tt0398808
Stardust,tt0486655
Escape Plan,tt1211956
Death on the Nile,tt7657566
Last Action Hero,tt0107362
The First Purge,tt6133466
The Wind Rises,tt2013293
Conspiracy Theory,tt0118883
Anaconda,tt0118615
The Godfather Part III,tt0099674
Annie,tt1823664
How Long Will I Love U,tt8404272
Hidden Blade,tt16565742
Remember the Titans,tt0210945
Skiptrace,tt2238032
Tom & Jerry,tt1361336
Contagion,tt1598778
The Bounty Hunter,tt1038919
17 Again,tt0974661
The Exorcist: Believer,tt12921446
Lost in Space,tt0120738
Saw 3D,tt1477076
Unknown,tt1401152
Jack Ryan: Shadow Recruit,tt1205537
Babel,tt0449467
A Perfect World,tt0107808
Perfume: The Story of a Murderer,tt0396171
American Made,tt3532216
Wall Street: Money Never Sleeps,tt1027718
The Princess Diaries 2: Royal Engagement,tt0368933
V for Vendetta,tt0434409
Sense and Sensibility,tt0114388
Last Vegas,tt1204975
Inspector Gadget,tt0141369
Black Rain,tt0096933
Shazam! Fury of the Gods,tt10151854
Scent of a Woman,tt0105323
The Cat in the Hat,tt0312528
Pokémon the Movie 2000,tt0210234
Point Break,tt2058673
Hot Shots! Part Deux,tt0107144
Deep Sea,tt25434854
The Artist,tt1655442
The Big Short,tt1596363
Halloween Kills,tt10665338
1408,tt0450385
Zero Dark Thirty,tt1790885
A Wrinkle in Time,tt1620680
Ghost Rider: Spirit of Vengeance,tt1071875
A League of Their Own,tt0104694
Be Somebody,tt16043930
The Three Musketeers,tt1509767
Blade: Trinity,tt0359013
2 Guns,tt1272878
Asterix at the Olympic Games,tt0463872
Save the Last Dance,tt0206275
The House with a Clock in Its Walls,tt2119543
Seven Years in Tibet,tt0120102
Bewitched,tt0374536
Blade,tt0120611
Asterix & Obelix: Mission Cleopatra,tt0250223
School of Rock,tt0332379
Aliens,tt0090605
Boomerang,tt0103859
Wolf,tt0111742
Munich,tt0408306
Man on Fire,tt0328107
Blue Beetle,tt9362930
Secret Superstar,tt6108090
"You, Me and Dupree",tt0463034
A Bad Moms Christmas,tt6359956
About a Boy,tt0276751
Cloud Atlas,tt1371111
Raya and the Last Dragon,tt5109280
Aliens vs. Predator: Requiem,tt0758730
Failure to Launch,tt0427229
Mean Girls,tt0377092
Cheaper by the Dozen 2,tt0452598
Jingle All the Way,tt0116705
An Officer and a Gentleman,tt0084434
Red Cliff,tt0425637
Julie & Julia,tt1135503
Transformers One,tt8864596
Resident Evil: Apocalypse,tt0318627
Atonement,tt0783233
Warm Hug,tt13529418
The Fighter,tt0964517
Pan,tt3332064
The Woman in Black,tt1596365
Space Cowboys,tt0186566
One and Only,tt20865078
The Forbidden Kingdom,tt0865556
The Heartbreak Kid,tt0408839
Space Station 3D,tt0290296
Sister,tt12788426
Step Brothers,tt0838283
A Perfect Murder,tt0120787
Blended,tt1086772
Everest,tt0120661
Forever Young,tt0104291
Law Abiding Citizen,tt1197624
The Adjustment Bureau,tt1385826
U-571,tt0141926
First Knight,tt0113071
Ad Astra,tt2935510
March of the Penguins,tt0428803
Midway,tt6924650
Hide and Seek,tt0382077
Civil War,tt17279496
Predators,tt1424381
Paddington in Peru,tt5822536
Longlegs,tt23468450
Smokey and the Bandit,tt0076729
Chronicle,tt1706593
Walking with Dinosaurs 3D,tt1762399
Parenthood,tt0098067
L.A. Confidential,tt0119488
Sex Tape,tt1956620
This Is the End,tt1245492
The King's Man,tt6856242
Kalki 2898 AD,tt12735488
The Upside,tt1987680
Detective Chinatown,tt5290882
Wolf Totem,tt2909116
Mechanic: Resurrection,tt3522806
I Know What You Did Last Summer,tt0119345
Ender's Game,tt1731141
Happy Death Day,tt5308322
Captain Underpants: The First Epic Movie,tt2091256
First Blood,tt0083944
Rocky III,tt0084602
The Queen,tt0436697
"Legally Blonde 2: Red, White & Blonde",tt0333780
Donnie Brasco,tt0119008
The Family Man,tt0218967
Ride Along 2,tt2869728
The Thomas Crown Affair,tt0155267
Ray,tt0350258
"Good Morning, Vietnam",tt0093105
The Lego Ninjago Movie,tt3014284
The Time Machine,tt0268695
The Theory of Everything,tt2980516
Last Christmas,tt8623904
The Wedding Singer,tt0120888
Nanny McPhee,tt0396752
Big Fish,tt0319061
The Curse of La Llorona,tt4913966
The Pirates! Band of Misfits,tt1430626
Looking Up,tt10195210
Volcano,tt0120461
Zombieland: Double Tap,tt1560220
Magic Mike XXL,tt2268016
Dragon Blade,tt3672840
Spirit: Stallion of the Cimarron,tt0166813
Surrogates,tt0986263
Invictus,tt1057500
Mousehunt,tt0119715
A Haunting in Venice,tt22687790
Mortal Kombat,tt0113855
Prisoners,tt1392214
Gran Turismo,tt4495098
Soul,tt2948372
Peter Pan,tt0316396
Executive Decision,tt0116253
Pinocchio,tt0032910
Pride & Prejudice,tt0414387
Deepwater Horizon,tt1860357
Starship Troopers,tt0120201
Bajrangi Bhaijaan,tt3863552
Instant Family,tt7401588
The Nut Job,tt1821658
Intolerable Cruelty,tt0138524
Apocalypto,tt0472043
Dora and the Lost City of Gold,tt7547410
Eight Below,tt0397313
Red Cliff II,tt1326972
Lethal Weapon,tt0093409
The Pianist,tt0253474
We Bought a Zoo,tt1389137
The Omen,tt0466909
Rocky V,tt0100507
The Commuter,tt1590193
Extreme Job,tt9541602
The Addams Family 2,tt11125620
Parental Guidance,tt1047540
Road Trip,tt0215129
Spy Kids 2: Island of Lost Dreams,tt0287717
Michael,tt0117038
Blazing Saddles,tt0071230
Wonder Park,tt6428676
Allied,tt3640424
Charlie Wilson's War,tt0472062
Fried Green Tomatoes,tt0101921
On Golden Pond,tt0082846
Sahara,tt0318649
Beverly Hills Cop III,tt0109254
Unfaithful,tt0250797
I Belonged to You,tt6074202
The Shallows,tt4052882
Forever Young,tt2401825
Final Destination 3,tt0414982
Message in a Bottle,tt0139462
Hankyu Railways - A 15-minute Miracle,tt1703814
The Volunteers: To the War,tt22185176
Lost in Translation,tt0335266
The Purge: Election Year,tt4094724
The Notebook,tt0332280
Beethoven's 2nd,tt0106375
A Cool Fish,tt9282616
Disturbia,tt0486822
Why Him?,tt4501244
Star Trek: Generations,tt0111280
The Saint,tt0120053
P Storm,tt10017680
Saving Mr. Banks,tt2140373
Pompeii,tt1921064
Game Night,tt2704998
Blue Streak,tt0181316
Poor Things,tt14230458
The Client,tt0109446
The Forgotten,tt0356618
A Knight's Tale,tt0183790
Haunted Mansion,tt1695843
Dennis the Menace,tt0106701
Rocky,tt0075148
Hotel for Dogs,tt0785006
Paycheck,tt0338337
Corpse Bride,tt0121164
Born to Fly,tt22058628
Water for Elephants,tt1067583
Warm Bodies,tt1588173
Barnyard,tt0414853
My Love,tt14503918
The Siege,tt0133952
Closer,tt0376541
Finding Neverland,tt0308644
Freddy vs. Jason,tt0329101
Abraham Lincoln: Vampire Hunter,tt1611224
Sliver,tt0108162
Personal Tailor,tt2992152
Casino,tt0112641
The Towering Inferno,tt0072308
Clifford the Big Red Dog,tt2397461
Body of Lies,tt0758774
The Chronicles of Riddick,tt0296572
The Iron Lady,tt1007029
The Rocky Horror Picture Show,tt0073629
Dragon Ball Super: Broly,tt7961060
A Nightmare on Elm Street,tt1179056
Pitch Perfect,tt1981677
Detective Conan: The Fist of Blue Sapphire,tt9501310
Bride Wars,tt0901476
We Were Soldiers,tt0277434
DragonHeart,tt0116136
The Blues Brothers,tt0080455
The Gentlemen,tt8367814
Return to Never Land,tt0280030
The Karate Kid Part II,tt0091326
Get Shorty,tt0113161
The Monkey King 3,tt6466464
Snow Dogs,tt0281373
American Graffiti,tt0069704
Dear John,tt0989757
So Young,tt2765340
The Lake House,tt0410297
Book of Love,tt4960242
Office Christmas Party,tt1711525
Hope Springs,tt1535438
Step Up,tt0462590
Seventh Son,tt1121096
Anna and the King,tt0166485
Coyote Ugly,tt0200550
Saw V,tt1132626
Insomnia,tt0278504
Godzilla Minus One,tt23289160
The Score,tt0227445
Judge Dredd,tt0113492
Changeling,tt0824747
Green Zone,tt0947810
Species,tt0114508
A Man Called Otto,tt7405458
Striptease,tt0117765
Rambo,tt0462499
The Dark Tower,tt1648190
Pet Sematary,tt0837563
White Chicks,tt0381707
Insidious: Chapter 3,tt3195644
Final Destination,tt0195714
Star Trek: Insurrection,tt0120844
Pathaan,tt12844910
How to Be Single,tt1292566
Cats & Dogs: The Revenge of Kitty Galore,tt1287468
Tooth Fairy,tt0808510
Boonie Bears: Blast Into the Past,tt10250750
Saw X,tt21807222
Frankenstein,tt0109836
The Purge: Anarchy,tt2975578
Doctor Zhivago,tt0059113
"Dad, Where Are We Going?",tt4542658
Get Hard,tt2561572
Underworld: Evolution,tt0401855
Porky's,tt0084522
Fool's Gold,tt0770752
Good Boys,tt6977338
The Call of the Wild,tt7504726
"Lyle, Lyle, Crocodile",tt14668630
The Dukes of Hazzard,tt0377818
The Secret of My Success,tt0093936
Mission to Mars,tt0183523
Sea of Love,tt0098273
A Complete Unknown,tt11563598
The Santa Clause 3: The Escape Clause,tt0452681
The Net,tt0113957
Shaun the Sheep Movie,tt2872750
The Peacemaker,tt0119874
Free Birds,tt1621039
The Kid,tt0219854
10 Cloverfield Lane,tt1179933
Moneyball,tt1210166
Buddies in India,tt6152908
The Man from U.N.C.L.E.,tt1638355
Treasure Planet,tt0133240
Hoodwinked!,tt0443536
The 5th Wave,tt2304933
Star Trek IV: The Voyage Home,tt0092007
Sideways,tt0375063
The Prestige,tt0482571
Leap!,tt2261287
The Game,tt0119174
Along With the Gods: The Two Worlds,tt7160070
Billy Elliot,tt0249462
One Flew Over the Cuckoo's Nest,tt0073486
Transporter 3,tt1129442
Earth,tt0393597
The Reader,tt0976051
The Hours,tt0274558
Three Seconds,tt5987402
Alien,tt0078748
Sanctum,tt0881320
Arthur and the Invisibles,tt0344854
Cinderella Man,tt0352248
Junior,tt0110216
Terms of Endearment,tt0086425
Confessions of a Shopaholic,tt1093908
The Boxtrolls,tt0787474
Detective Conan: The Million-Dollar Pentagram,tt31474158
Hidalgo,tt0317648
Neighbors 2: Sorority Rising,tt4438848
The American President,tt0112346
The Nightmare Before Christmas,tt0107688
Three Kings,tt0120188
Horrible Bosses 2,tt2170439
Shaft,tt0162650
Paul Blart: Mall Cop 2,tt3450650
The Amityville Horror,tt0384806
Harmony,tt1588356
The Texas Chainsaw Massacre,tt0324216
Vacation,tt1524930
Ace Ventura: Pet Detective,tt0109040
Rising Sun,tt0107969
ParaNorman,tt1623288
The Breakup Guru,tt3667798
Hereafter,tt1212419
Dog Man,tt10954718
Detective Conan: Black Iron Submarine,tt27521477
Nell,tt0110638
Love Story,tt0066011
Made of Honor,tt0866439
Race to Witch Mountain,tt1075417
Chronicles of the Ghostly Tribe,tt4819498
The Whole Nine Yards,tt0190138
Mr. Holland's Opus,tt0113862
Kramer vs. Kramer,tt0079417
About Schmidt,tt0257360
Forgetting Sarah Marshall,tt0800039
Life as We Know It,tt1055292
First Man,tt1213641
Planet 51,tt0762125
Begin Again,tt1980929
The Brothers Grimm,tt0355295
Sneakers,tt0105435
Gangster Squad,tt1321870
Along Came a Spider,tt0164334
Apocalypse Now,tt0078788
The Graduate,tt0061722
Sisters,tt1850457
Mean Girls,tt11762114
Made in America,tt0107478
The Campaign,tt1790886
Kung Fu Hustle,tt0373074
Training Day,tt0139654
Let the Bullets Fly,tt1533117
Scary Stories to Tell in the Dark,tt3387520
The Hitchhiker's Guide to the Galaxy,tt0371724
Book Club,tt6857166
The Girl with the Dragon Tattoo,tt1132620
The Tuxedo,tt0290095
T-Rex: Back to the Cretaceous,tt0163862
Halloween Ends,tt10665342
Under Siege 2: Dark Territory,tt0114781
The Creator,tt11858890
The Cell,tt0209958
Saw,tt0387564
Little Man,tt0430304
The Water Horse,tt0760329
Wrath of Man,tt11083552
Snake Eyes,tt0120832
Immortal Demon Slayer,tt6513406
Ouija,tt1204977
Gekijouban Tenpesuto 3D,tt2030342
The Stepford Wives,tt0327162
9 to 5,tt0080319
Rugrats in Paris,tt0213203
Birdman or (The Unexpected Virtue of Ignorance),tt2562232
Cold War 2,tt5112622
She's All That,tt0160862
Mary Poppins,tt0058331
Guess Who,tt0372237
Night School,tt6781982
Transcendence,tt2209764
Jimmy Neutron: Boy Genius,tt0268397
Resident Evil,tt0120804
Working Girl,tt0096463
Jigsaw,tt3348730
Just Like Heaven,tt0425123
The Cable Guy,tt0115798
Love & Other Drugs,tt0758752
Chappie,tt1823672
Project X,tt1636826
Primal Fear,tt0117381
Zombieland,tt1156398
U.S. Marshals,tt0120873
Ghosts of Girlfriends Past,tt0821640
The Wild,tt0405469
Butch Cassidy and the Sundance Kid,tt0064115
Dawn of the Dead,tt0363547
John Q,tt0251160
Railroad Tigers,tt4687848
French Kiss,tt0113117
Heaven Is for Real,tt1929263
Detective Conan: Zero the Enforcer,tt7880466
The Devil Inside,tt1560985
Timecop,tt0111438
Pineapple Express,tt0910936
Just Married,tt0305711
Miss Congeniality 2: Armed & Fabulous,tt0385307
Mars Attacks!,tt0116996
The Time Traveler's Wife,tt0452694
