Title,IMDb ID
Joker: Folie à Deux,tt11315808
Paranormal Activity 3,tt1778304
Philadelphia,tt0107818
The Conjuring: The Devil Made Me Do It,tt7069210
The Marvels,tt10676048
Sleepy Hollow,tt0162661
Ponyo,tt0876563
The Jungle Book,tt0061852
Raging Fire,tt8165192
London Has Fallen,tt3300542
The Break-Up,tt0452594
Journey to the West: Conquering the Demons,tt2017561
The Ugly Truth,tt1142988
Birds of Prey and the Fantabulous Emancipation of One Harley Quinn,tt7713068
Dungeons & Dragons: Honor Among Thieves,tt2906216
JFK,tt0102138
White House Down,tt2334879
The Holiday,tt0457939
PAW Patrol: The Mighty Movie,tt15837338
A Dog's Purpose,tt1753383
Fun with Dick and Jane,tt0369441
Eat Pray Love,tt0879870
Ghostbusters: Afterlife,tt4513678
The Addams Family,tt1620981
You Don't Mess with the Zohan,tt0960144
Hairspray,tt0427327
King Arthur,tt0349683
Yogi Bear,tt1302067
Everest,tt2719848
Vanilla Sky,tt0259711
Need for Speed,tt2369135
Garfield: The Movie,tt0356634
Patch Adams,tt0129290
Teenage Mutant Ninja Turtles,tt0100758
Ghostbusters: Frozen Empire,tt21235248
Kindergarten Cop,tt0099938
Straight Outta Compton,tt1398426
21 Jump Street,tt1232829
Valkyrie,tt0985699
Open Season,tt0400717
Cats & Dogs,tt0239395
The Hunt for Red October,tt0099810
Percy Jackson: Sea of Monsters,tt1854564
The Lego Movie 2: The Second Part,tt3513498
Two Weeks Notice,tt0313737
RED,tt1245526
Shock Wave 2,tt9597838
City of Angels,tt0120632
The Pacifier,tt0395699
50 First Dates,tt0343660
Total Recall,tt1386703
The Island,tt8755316
Captain America: Brave New World,tt14513804
The Impossible,tt1649419
Lost in Thailand,tt2459022
Christopher Robin,tt4575576
Jack the Giant Slayer,tt1351685
Smurfs: The Lost Village,tt2398241
Chinese Doctors,tt13696296
Spy Kids 3: Game Over,tt0338459
Panic Room,tt0258000
The Other Woman,tt2203939
Stargate,tt0111282
Beowulf,tt0442933
The Vow,tt1606389
Anger Management,tt0305224
Tropic Thunder,tt0942385
Rocketman,tt2066051
The Pelican Brief,tt0107798
The Shape of Water,tt5580390
The BFG,tt3691740
The Intern,tt2361509
Downton Abbey,tt6398184
Gnomeo & Juliet,tt0377981
The Sum of All Fears,tt0164184
Gangs of New York,tt0217505
The Post,tt6294822
The Monkey King 2,tt4591310
Paranormal Activity,tt1179904
The Lost City,tt13320622
Wallace & Gromit: The Curse of the Were-Rabbit,tt0312004
Weathering with You,tt9426210
The Equalizer,tt0455944
Sheep Without a Shepherd,tt11210032
The Addams Family,tt0101272
The Longest Yard,tt0398165
The Equalizer 3,tt17024450
The Aristocats,tt0065421
The Santa Clause,tt0111070
Cheaper by the Dozen,tt0349205
IF,tt11152168
The Equalizer 2,tt3766354
Abominable,tt6324278
Hollow Man,tt0164052
Outbreak,tt0114069
Under the Light,tt11448070
The White Storm 2: Drug Lords,tt8239806
The X Files,tt0120902
Insidious: The Red Door,tt13405778
Breakup Buddies,tt3890264
 Shichinin no samurai,tt0047478
 Léon,tt0110413
 Aliens,tt0090605
 Heat,tt0113277
 Oldeuboi,tt0364569
 Shershaah,tt10295212
" Il buono, il brutto, il cattivo",tt0060196
 2001: A Space Odyssey,tt0062622
 North by Northwest,tt0053125
 Hotaru no haka,tt0095327
 Mononoke-hime,tt0119698
 Klaus,tt4729430
 Koe no katachi,tt5323662
 Tonari no Totoro,tt0096283
 The Iron Giant,tt0129167
 Mary and Max,tt0978762
 12th Fail,tt23849204
 GoodFellas,tt0099685
 The Pianist,tt0253474
 Amadeus,tt0086879
 Hamilton,tt8503618
 Lawrence of Arabia,tt0056172
 The Elephant Man,tt0080678
 Der Untergang,tt0363163
 Hacksaw Ridge,tt2119532
 The Sound of Music,tt0059742
 Into the Wild,tt0758758
 12 Years a Slave,tt2024544
 Rush,tt1979320
 Spotlight,tt1895587
 Raging Bull,tt0081398
 City Lights,tt0021749
 Modern Times,tt0027977
 3 Idiots,tt1187043
 The Great Dictator,tt0032553
 Le fabuleux destin d'Amélie Poulain,tt0211915
 Dr,tt0057012
 The Sting,tt0070735
 Singin' in the Rain,tt0045152
 The Apartment,tt0053604
 Dil Bechara,tt8110330
 Snatch,tt0208092
 Monty Python and the Holy Grail,tt0071853
 Some Like It Hot,tt0053291
 12 Angry Men,tt0050083
 The Godfather Part II,tt0071562
 Jai Bhim,tt15097216
 Cidade de Deus,tt0317248
 The Usual Suspects,tt0114814
 American History X,tt0120586
 Witness for the Prosecution,tt0051201
 Scarface,tt0086250
 Once Upon a Time in America,tt0087843
 Reservoir Dogs,tt0105236
 To Kill a Mockingbird,tt0056592
 M - Eine Stadt sucht einen Mörder,tt0022100
 Double Indemnity,tt0036775
 It's a Wonderful Life,tt0038650
 Taare Zameen Par,tt0986264
 The Kid,tt0012349
 The Wizard of Oz,tt0032138
 Hachi: A Dog's Tale,tt1028532
 El laberinto del fauno,tt0457430
 Hotel Rwanda,tt0395169
 Gandhi,tt0083987
 Persepolis,tt0808417
 Spartacus,tt0054331
 All the President's Men,tt0074119
 Tombstone,tt0108358
 Im Westen nichts Neues,tt1016150
 The Irishman,tt1302006
 The Big Short,tt1596363
 La sociedad de la nieve,tt16277242
 The Insider,tt0140352
 Glory,tt0097441
 Kaze tachinu,tt2013293
 Letters from Iwo Jima,tt0498380
 Alien,tt0078748
 Psycho,tt0054215
 The Shining,tt0081505
 The Thing,tt0084787
 Rosemary's Baby,tt0063522
 Shaun of the Dead,tt0365748
" Nosferatu, eine Symphonie des Grauens",tt0013442
 Predator,tt0093773
 Låt den rätte komma in,tt1139797
 Dawn of the Dead,tt0077402
 Night of the Living Dead,tt0063350
 Gojira -1,tt23289160
 Halloween,tt0077651
 Evil Dead II,tt0092991
 American Psycho,tt0144084
 Busanhaeng,tt5700672
 Saw,tt0387564
 What We Do in the Shadows,tt3416742
 The Fly,tt0091064
 Whiplash,tt2582802
 CODA,tt10366460
 Soul,tt2948372
 The Blues Brothers,tt0080455
 Almost Famous,tt0181875
 This Is Spinal Tap,tt0088258
 Sing Street,tt3544112
 Walk the Line,tt0358273
 Trois couleurs: Bleu,tt0108394
 Once,tt0907657
" O Brother, Where Art Thou?",tt0190590
 Billy Elliot,tt0249462
 Sound of Metal,tt5363618
 Ray,tt0350258
 Fantasia,tt0032455
" Swades: We, the People",tt0367110
 Lagaan: Once Upon a Time in India,tt0169102
 The Nightmare Before Christmas,tt0107688
 Dancer in the Dark,tt0168629
 Willy Wonka & the Chocolate Factory,tt0067992
 Mary Poppins,tt0058331
 My Fair Lady,tt0058385
" South Park: Bigger, Longer & Uncut",tt0158983
 Moulin Rouge!,tt0203009
 The Prestige,tt0482571
 Rear Window,tt0047396
 Memento,tt0209144
 Apocalypse Now,tt0078788
 Das Leben der Anderen,tt0405094
 Incendies,tt1255953
 Vertigo,tt0052357
 Citizen Kane,tt0033467
 Prisoners,tt1392214
 L,tt0119488
 Casablanca,tt0034583
 Nuovo Cinema Paradiso,tt0095765
 Eternal Sunshine of the Spotless Mind,tt0338013
 El secreto de sus ojos,tt1305806
 Ah-ga-ssi,tt4016934
 Before Sunrise,tt0112471
 Fa yeung nin wah,tt0118694
 Portrait de la jeune fille en feu,tt8613070
 Before Sunset,tt0381681
 Rebecca,tt0032976
 Rocky,tt0075148
 Warrior,tt1291584
 Cinderella Man,tt0352248
 The Wrestler,tt1125849
 Remember the Titans,tt0210945
 The Sandlot,tt0108037
 The Fighter,tt0964517
 The Iron Claw,tt21064584
 Moneyball,tt1210166
 Creed,tt3076658
 The Hurricane,tt0174856
 42,tt0453562
" I, Tonya",tt5580036
 King Richard,tt9620288
 Field of Dreams,tt0097351
 Air,tt16419074
 Green Street,tt0385002
 Idi i smotri,tt0091251
 Das Boot,tt0082096
 Paths of Glory,tt0050825
 Full Metal Jacket,tt0093058
 The Great Escape,tt0057115
 Ran,tt0089881
 Dag II,tt5813916
 C'era una volta il West,tt0064116
 Unforgiven,tt0105695
 Per qualche dollaro in più,tt0059578
 The Treasure of the Sierra Madre,tt0040897
 The Gold Rush,tt0015864
 Butch Cassidy and the Sundance Kid,tt0064115
 Per un pugno di dollari,tt0058461
 High Noon,tt0044706
 The Hateful Eight,tt3460252
 Wind River,tt5362988
 Blazing Saddles,tt0071230
 The Magnificent Seven,tt0054047
 Killers of the Flower Moon,tt5537002
 Hell or High Water,tt2582782
 The Last of the Mohicans,tt0104691
 3:10 to Yuma,tt0381849
 Legends of the Fall,tt0110322
 The Assassination of Jesse James by the Coward Robert Ford,tt0443680
 Kill Bill: Vol,tt0266697
 V for Vendetta,tt0434409
 Dallas Buyers Club,tt0790636
 The Grand Budapest Hotel,tt2278388
 The Big Lebowski,tt0118715
 No Country for Old Men,tt0477348
 Taxi Driver,tt0075314
 A Clockwork Orange,tt0066921
 Black Hawk Down,tt0265086
 Bridge of Spies,tt3682448
 Zero Dark Thirty,tt1790885
 The Northman,tt11138512
 Changeling,tt0824747
 Zombieland,tt1156398
 28 Days Later,tt0289043
 The Cabin in the Woods,tt1259521
 The Menu,tt9764362
 Midsommar,tt8772262
 Cloverfield,tt1060277
 School of Rock,tt0332379
 Pitch Perfect,tt1981677
 Sweeney Todd: The Demon Barber of Fleet Street,tt0408236
 Corpse Bride,tt0121164
 Donnie Darko,tt0246578
 Groundhog Day,tt0107048
 Her,tt1798709
 The Notebook,tt0332280
" Crazy, Stupid, Love",tt1570728
 (500) Days of Summer,tt1022603
 Edward Scissorhands,tt0099487
 Dodgeball: A True Underdog Story,tt0364725
 Southpaw,tt1798684
 Happy Gilmore,tt0116483
 The Karate Kid,tt0087538
 Rocky II,tt0079817
 Rocky Balboa,tt0479143
 Die Hard,tt0095016
 The Hurt Locker,tt0887912
 Jojo Rabbit,tt2584384
 Platoon,tt0091763
 The Deer Hunter,tt0077416
 Cowboys & Aliens,tt0409847
 The Magnificent Seven,tt2404435
 A Million Ways to Die in the West,tt2557490
 Desperado,tt0112851
 The Power of the Dog,tt10293406
 Radhe,tt10888594
 Adipurush,tt12915716
 Brahmastra Part One: Shiva,tt6277462
 Premium Rush,tt1547234
 16 Blocks,tt0450232
 K,tt7838252
 Yip Man 2,tt1386932
 Pathaan,tt12844910
 30 Minutes or Less,tt1622547
 Green Zone,tt0947810
 Gangs of Wasseypur,tt1954470
 Jackass: The Movie,tt0322802
 Lockout,tt1592525
 Contraband,tt1524137
 Tower Heist,tt0471042
 Kantara,tt15327088
 Let's Be Cops,tt1924435
 The General,tt0017925
 Shi mian mai fu,tt0385004
 Bãhubali: The Beginning,tt2631186
 Shanghai Knights,tt0300471
 Hodejegerne,tt1614989
 Tenacious D in The Pick of Destiny,tt0365830
 Safety Not Guaranteed,tt1862079
 Paper Towns,tt3622592
 ParaNorman,tt1623288
 Extremely Loud & Incredibly Close,tt0477302
 Jingle All the Way,tt0116705
 Dumbo,tt0033563
 Bajrangi Bhaijaan,tt3863552
 The Legend of Zorro,tt0386140
 The Walk,tt3488710
 Harold & Kumar Escape from Guantanamo Bay,tt0481536
 Flags of Our Fathers,tt0418689
 Shanghai Noon,tt0184894
 R,tt0790736
 Nerve,tt3531824
 Frankenweenie,tt1142977
 The Sword in the Stone,tt0057546
 Karigurashi no Arietti,tt1568921
 Kurenai no buta,tt0104652
 Monster House,tt0385880
 The Fox and the Hound,tt0082406
 Le scaphandre et le papillon,tt0401383
 I Love You Phillip Morris,tt1045772
 Frost/Nixon,tt0870111
 The Queen,tt0436697
 J,tt1616195
 Jobs,tt2357129
 Ali,tt0248667
 The Iron Lady,tt1007029
 The People vs,tt0117318
 Philomena,tt2431286
 Big Eyes,tt1126590
 Eddie the Eagle,tt1083452
 Patton,tt0066206
 Saving Mr,tt2140373
" Good Night, and Good Luck",tt0433383
 Men of Honor,tt0203019
 Born on the Fourth of July,tt0096969
 Concussion,tt3322364
 Rescue Dawn,tt0462504
 Finding Neverland,tt0308644
 Rang De Basanti,tt0405508
 Laal Singh Chaddha,tt10028196
 Last Vegas,tt1204975
 Identity Thief,tt2024432
 The Men Who Stare at Goats,tt1234548
 Analyze This,tt0122933
 The Rum Diary,tt0376136
 It's Kind of a Funny Story,tt0804497
 Bowling for Columbine,tt0310793
 The Interpreter,tt0373926
 Andhadhun,tt8108198
 Hostage,tt0340163
 The International,tt0963178
 Trance,tt1924429
 Jawan,tt15354916
 Intolerable Cruelty,tt0138524
 Ride Along,tt1408253
 Unleashed,tt0342258
 The Killing,tt0049406
 Touch of Evil,tt0052311
 The Negotiator,tt0120768
 Mr,tt1396218
 Paul Blart: Mall Cop,tt1114740
 Evan Almighty,tt0413099
 The Game Plan,tt0492956
 A Christmas Story,tt0085334
 Black Mirror: Bandersnatch,tt9495224
 Red Riding Hood,tt1486185
 Ruby Sparks,tt1839492
 If I Stay,tt1355630
 Lady in the Water,tt0452637
 Gremlins 2: The New Batch,tt0099700
 Dead Man,tt0112817
 The Brothers Grimm,tt0355295
 Catwoman,tt0327554
 The Jacket,tt0366627
 Underworld: Awakening,tt1496025
 Foxcatcher,tt1100089
 Invictus,tt1057500
 United 93,tt0475276
 Across the Universe,tt0445922
 Milk,tt1013753
 The Other Boleyn Girl,tt0467200
 The Last Emperor,tt0093389
 The Last King of Scotland,tt0455590
 Cool Runnings,tt0106611
 The Way Back,tt1023114
 Seven Years in Tibet,tt0120102
 Paranormal Activity 2,tt1536044
 Saw VI,tt1233227
 The Rite,tt1161864
 The Ring Two,tt0377109
 Saw V,tt1132626
 Saw IV,tt0890870
 Halloween II,tt0082495
 Mirrors,tt0790686
 Insidious: Chapter 3,tt3195644
 Trick 'r Treat,tt0862856
 Land of the Dead,tt0418819
 The Purge: Anarchy,tt2975578
 Saw 3D,tt1477076
 Vacancy,tt0452702
 Insidious: Chapter 2,tt2226417
 Halloween Kills,tt10665338
 The Boy,tt3882082
 Fright Night,tt1438176
 Devil,tt1314655
 The Purge: Election Year,tt4094724
 Get Him to the Greek,tt1226229
 August Rush,tt0426931
 Inside Llewyn Davis,tt2042568
 Freaky Friday,tt0322330
 Bill & Ted's Excellent Adventure,tt0096928
 Music and Lyrics,tt0758766
 Green Room,tt4062536
 High Fidelity,tt0146882
 Pirate Radio,tt1131729
 Turning Red,tt8097030
 Begin Again,tt1980929
 Eurovision Song Contest: The Story of Fire Saga,tt8580274
 The Meaning of Life,tt0085959
 Pinocchio,tt0032910
 Peter Pan,tt0046183
 Cinderella,tt0042332
 Guillermo del Toro's Pinocchio,tt1488589
 Sleeping Beauty,tt0053285
 Lady and the Tramp,tt0048280
 Alice in Wonderland,tt0043274
" tick, tick",tt8721424
 Self/less,tt2140379
 The Commuter,tt1590193
 K-PAX,tt0272152
 The Kids Are All Right,tt0842926
 Todo sobre mi madre,tt0185125
 Good Bye Lenin!,tt0301357
 My Name Is Khan,tt1188996
 The Switch,tt0889573
 Manhattan,tt0079522
 The Bounty Hunter,tt1038919
 Collateral Beauty,tt4682786
 Hable con ella,tt0287467
 The Best Exotic Marigold Hotel,tt1412386
 Rocky V,tt0100507
 Rocky III,tt0084602
 White Men Can't Jump,tt0105812
 Bend It Like Beckham,tt0286499
 Blades of Glory,tt0445934
 Never Back Down,tt1023111
 17 Again,tt0974661
 Any Given Sunday,tt0146838
 The Call,tt1911644
 Get the Gringo,tt1567609
 Vantage Point,tt0443274
 Behind Enemy Lines,tt0159273
 Three Kings,tt0120188
 The Promise,tt4776998
 Hannibal Rising,tt0367959
 The Huntsman: Winter's War,tt2381991
 The Bridge on the River Kwai,tt0050212
 The Lucky One,tt1327194
 Ip Man,tt1220719
 The Monuments Men,tt2177771
 The Last Stand,tt1549920
 The Devil's Rejects,tt0395584
 Maverick,tt0110478
 The Quick and the Dead,tt0114214
 The Highwaymen,tt1860242
 Zack Snyder's Justice League,tt12361974
 Animal,tt13751694
 RRR (Rise Roar Revolt),tt8178634
 Alexander,tt0346491
 K,tt10698680
 Ben-Hur,tt0052618
 Barry Lyndon,tt0072684
 Akira,tt0094625
 Tenkû no shiro Rapyuta,tt0092067
 Kaze no tani no Naushika,tt0087544
 The Mitchells vs the Machines,tt7979580
 Malcolm X,tt0104797
 House of Gucci,tt11214590
 Babylon,tt10640346
 PK,tt2338151
 Inherent Vice,tt1791528
 Triangle of Sadness,tt7322224
 Funny People,tt1201167
 Poor Things,tt14230458
 Everything Everywhere All at Once,tt6710474
 Glass Onion,tt11564570
 Casino,tt0112641
 Dogville,tt0276919
 The Godfather Part III,tt0099674
 The Parent Trap,tt0120783
 Meet Joe Black,tt0119643
 Doctor Sleep,tt5606664
 Wonder Woman 1984,tt7126948
 The Thin Red Line,tt0120863
 The Good Shepherd,tt0343737
 Munich,tt0408306
 Silence,tt0490215
 The Last Duel,tt4244994
 Grindhouse,tt0462322
 Army of the Dead,tt0993840
 A Cure for Wellness,tt4731136
 The Substance,tt17526714
 Twin Peaks: Fire Walk with Me,tt0105665
 Nosferatu,tt5040012
 Bone Tomahawk,tt2494362
 Nope,tt10954984
 The Mortal Instruments: City of Bones,tt1538403
 The Pale Blue Eye,tt14138650
 Hereditary,tt7784604
 The Mist,tt0884328
 Silent Hill,tt0384537
 Tár,tt14444726
 The Doors,tt0101761
 Yesterday,tt8079248
 West Side Story,tt0055614
 The Phantom of the Opera,tt0293508
 The Ballad of Buster Scruggs,tt6412452
 Cloud Atlas,tt1371111
 Solyaris,tt0069293
 Watchmen,tt0409459
 Eyes Wide Shut,tt0120663
 Zodiac,tt0443706
 Män som hatar kvinnor,tt1132620
 Contact,tt0118884
 Mulholland Dr,tt0166924
 La vie d'Adèle,tt2278871
 Cold Mountain,tt0159365
 Lolita,tt0056193
 Memoirs of a Geisha,tt0397535
 Unbroken,tt1809398
 Coach Carter,tt0393162
 Gran Turismo,tt4495098
 Challengers,tt16426418
 Jackie Brown,tt0119396
 Empire of the Sun,tt0092965
 Hostiles,tt5478478
 9,tt0472033
 Lola rennt,tt0130827
 Kôkaku Kidôtai,tt0113568
 Grimsby,tt3381008
 Hot Shots!,tt0102059
 Flushed Away,tt0424095
 Walking Tall,tt0351977
 Shoot 'Em Up,tt0465602
 Priest,tt0822847
 Transporter 2,tt0388482
 Mad Max,tt0079501
 Spy Kids,tt0227538
 Crank,tt0479884
 Attack the Block,tt1478964
 The Land Before Time,tt0095489
 The Emperor's New Groove,tt0120917
 Snow White and the Seven Dwarfs,tt0029583
 Robin Hood,tt0070608
 Antz,tt0120587
 Pâfekuto burû,tt0156887
 127 Hours,tt1542344
 A Dangerous Method,tt1571222
 Charlie Wilson's War,tt0472062
 The Basketball Diaries,tt0112461
 The Disaster Artist,tt3521126
 October Sky,tt0132477
 Monster,tt0340855
 Bombshell,tt6394270
" Extremely Wicked, Shockingly Evil and Vile",tt2481498
 Bonnie and Clyde,tt0061418
 Carnage,tt1692486
 Army of Darkness,tt0106308
 Brüno,tt0889583
 The Dictator,tt1645170
 Scary Movie 2,tt0257106
 Naked Gun 33 1/3: The Final Insult,tt0110622
" Dude, Where's My Car?",tt0242423
 Following,tt0154506
 Rope,tt0040746
 Phone Booth,tt0183649
 The Naked Gun: From the Files of Police Squad!,tt0095705
 The Naked Gun 2½: The Smell of Fear,tt0102510
 Fantastic Mr,tt0432283
 Don't Breathe,tt4160708
 Rashômon,tt0042876
 Date Night,tt1279935
 You Were Never Really Here,tt5742374
 Rambo: Last Blood,tt1206885
 The Guilty,tt9421570
 Greyhound,tt6048922
 The 13th Warrior,tt0120657
 The Zone of Interest,tt7160372
 Pompeii,tt1921064
 Deepwater Horizon,tt1860357
 The Death of Stalin,tt4686844
 Capote,tt0379725
 The Favourite,tt5083738
 In the Heart of the Sea,tt1390411
 [Rec],tt1038988
 Lights Out,tt4786282
 The Final Destination,tt1144884
 Hush,tt5022702
 The Texas Chain Saw Massacre,tt0072271
 Wrong Turn,tt0295700
 Pi,tt0138704
 The Evil Dead,tt0083907
 The Purge,tt2184339
 The Babysitter,tt4225622
 The Autopsy of Jane Doe,tt3289956
 The Strangers,tt0482606
 The Shallows,tt4052882
 Videodrome,tt0086541
 Wayne's World,tt0105793
 The Wedding Singer,tt0120888
 Coyote Ugly,tt0200550
 Step Up,tt0462590
 The Road to El Dorado,tt0138749
 The Man from Earth,tt0756683
 Coherence,tt2866360
 Dead Silence,tt0455760
 Palm Springs,tt9484998
 Identity,tt0309698
 Run,tt8633478
 Brightburn,tt7752126
 Bride Wars,tt0901476
 Flipped,tt0817177
 Don Jon,tt2229499
 Serendipity,tt0240890
 The Waterboy,tt0120484
 Bring It On,tt0204946
 Caddyshack,tt0080487
 She's the Man,tt0454945
 Talladega Nights: The Ballad of Ricky Bobby,tt0415306
 Primer,tt0390384
 Idiocracy,tt0387808
 Persona,tt0060827
 Red Eye,tt0421239
 The Boy in the Striped Pajamas,tt0914798
 Brothers,tt0765010
 Malèna,tt0213847
 Dear John,tt0989757
 Overlord,tt4530422
 War Dogs,tt2005151
 The Dark Tower,tt1648190
 Furiosa: A Mad Max Saga,tt12037194
 Civil War,tt17279496
 Carry-On,tt21382296
 The Fall Guy,tt1684562
 The Ministry of Ungentlemanly Warfare,tt5177120
 The Beekeeper,tt15314262
 Red One,tt14948432
 Road House,tt3359350
 Damsel,tt13452446
 The Creator,tt11858890
 The Killer,tt1136617
 Rebel Moon - Part One: A Child of Fire,tt14998742
 Luca,tt12801262
 Raya and the Last Dragon,tt5109280
 Onward,tt7146812
 Isle of Dogs,tt5104604
 The King,tt7984766
 Dark Waters,tt9071322
 Richard Jewell,tt3513548
 The Two Popes,tt8404614
 Beautiful Boy,tt1226837
 Hit Man,tt20215968
 No Hard Feelings,tt15671028
 The Holdovers,tt14849194
 Asteroid City,tt14230388
 Cocaine Bear,tt14209916
 American Fiction,tt23561236
 Renfield,tt11358390
 Shazam! Fury of the Gods,tt10151854
 Longlegs,tt23468450
 Trap,tt26753003
 Anatomie d'une chute,tt17009710
 A Haunting in Venice,tt22687790
 Reptile,tt13274016
 Extraction 2,tt12263384
 The Unbearable Weight of Massive Talent,tt11291274
 Death on the Nile,tt7657566
 Ambulance,tt4998632
 Enola Holmes 2,tt14641788
 The Trial of the Chicago 7,tt1070874
 First Man,tt1213641
 Vice,tt6266538
 Darkest Hour,tt4555426
 Heretic,tt28015403
 Late Night with the Devil,tt14966898
 Scream VI,tt17663992
 Evil Dead Rise,tt13345606
 Knock at the Cabin,tt15679400
 X,tt13560574
 Pearl,tt18925334
 Barbarian,tt15791034
 M3GAN,tt8760708
 Scream,tt11245972
 Talk to Me,tt10638522
 Prey,tt11866324
 Conclave,tt20215234
 Leave the World Behind,tt12747748
 Don't Worry Darling,tt10731256
 The Gray Man,tt1649418
 Where the Crawdads Sing,tt9411972
 Past Lives,tt13238346
 Licorice Pizza,tt11271038
 Verdens verste menneske,tt10370710
" The French Dispatch of the Liberty, Kansas Evening Sun",tt8847712
 Hitman's Wife's Bodyguard,tt8385148
 365 dni,tt10886166
 Hustle,tt8009428
 Saltburn,tt17351924
 The Covenant,tt4873118
 13 Hours: The Secret Soldiers of Benghazi,tt4172430
 Allied,tt3640424
