Movie Runtime,IMDB Rating,RT Rating,Metacritic Rating,IMDB Vote Count,Release Month,Season,is_holiday_release,director_popularity,actor_popularity,writer_popularity,is_english,Language_Count,Country_Count,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Short,Sport,Thriller,War,Western
0.2107142857142857,0.5466666666666667,0.2,0.2386363636363636,0.3136779115830999,6,2,0,-0.2051397373889219,-0.1573979748926312,-0.1822068658784895,1,0.3,0.3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3678571428571427,0.7466666666666668,0.75,0.5340909090909092,-0.8563720167563136,1,3,0,-0.4333309722279809,-0.8727865489550136,-0.9135167117613644,1,0.1,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.4285714285714285,0.7866666666666667,0.86,0.8181818181818182,1.2814987195829006,7,2,0,0.935816436806373,2.193164482740911,0.7928729286320103,1,0.3,0.2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2428571428571428,0.7866666666666667,0.8,0.6363636363636364,0.4842897210243364,3,1,0,0.707625201967314,1.2733791732321336,-0.6697467631337394,1,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2142857142857142,0.5866666666666668,0.53,0.4545454545454546,-0.1590207650331996,8,2,0,0.707625201967314,0.3535938637233562,-0.6697467631337394,1,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.5928571428571427,0.9200000000000004,1.0,0.9772727272727274,0.6860096537535058,11,0,1,-0.4333309722279809,-1.0771832844014086,0.7928729286320103,0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3999999999999999,0.5200000000000001,0.64,0.4545454545454546,-3.2142578721545494,2,3,0,0.2512427322891961,-0.2595963426158287,-0.6697467631337394,1,0.1,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.3249999999999999,0.7066666666666669,0.9,0.6704545454545455,0.7143993279120316,4,1,0,-0.2051397373889219,-0.6683898135086187,1.0366428772596352,1,0.1,0.1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1749999999999999,0.6800000000000002,0.59,0.4545454545454546,-0.0933242232550997,10,0,0,-0.4333309722279809,-0.1573979748926312,-0.9135167117613644,1,0.1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2107142857142857,0.5200000000000001,0.35,0.4545454545454546,-0.722925980925432,7,2,0,-0.8897134419060989,-0.9749849166782112,-0.4259768145061144,1,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2357142857142856,0.5066666666666668,0.4,0.375,-0.6539159620340266,7,2,0,-0.8897134419060989,0.6601889668929487,1.76795272314251,1,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
0.2428571428571428,0.5466666666666667,0.15,0.3295454545454546,0.1304815203495911,6,2,0,-0.2051397373889219,-1.179381652124606,0.7928729286320103,1,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3142857142857143,0.6533333333333334,0.53,0.5340909090909092,0.8144929678528632,5,1,0,5.043258663909435,-0.0551996071694337,2.9868024662806345,1,0.1,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3392857142857143,0.6266666666666668,0.47,0.4431818181818182,0.2431762503889986,7,2,0,0.023051497450137,-0.4639930780622237,-0.1822068658784895,1,0.0,0.7000000000000001,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3357142857142857,0.6533333333333334,0.31,0.3409090909090909,0.1775399868540605,1,3,0,0.707625201967314,-0.2595963426158287,2.9868024662806345,1,0.0,0.2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3142857142857143,0.7466666666666668,0.72,0.4545454545454546,0.589661228543914,11,0,1,-0.2051397373889219,-1.0771832844014086,-0.9135167117613644,1,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.575,0.8000000000000002,0.89,0.6931818181818182,-0.2184705235206816,11,0,1,-0.4333309722279809,1.2733791732321336,-0.6697467631337394,1,0.1,0.1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.1642857142857142,0.6933333333333336,0.87,0.7045454545454546,-0.1188643935071401,10,0,0,2.761346315518845,-0.6683898135086187,0.7928729286320103,1,0.0,0.1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3142857142857143,0.8800000000000002,0.93,0.8636363636363636,0.6097624424650715,3,1,0,-0.8897134419060989,-1.179381652124606,-0.9135167117613644,1,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0142857142857142,0.4133333333333334,0.71,0.4204545454545455,-3.655686254708236,10,0,0,-0.8897134419060989,-1.179381652124606,-0.6697467631337394,1,0.0,0.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2535714285714285,0.8400000000000002,0.94,0.9090909090909092,-0.1787946315411102,2,3,0,-0.8897134419060989,-1.0771832844014086,-0.6697467631337394,0,0.0,0.1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1749999999999999,0.5200000000000001,0.23,0.3409090909090909,-0.9782413254269188,8,2,0,-0.6615222070670399,0.3535938637233562,-1.1572866603889893,1,0.0,0.1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2821428571428571,0.6666666666666669,1.0,0.6931818181818182,-2.0833168321310933,5,1,0,-0.2051397373889219,-0.7705881812318162,-0.9135167117613644,1,0.4,0.1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2821428571428571,0.8400000000000002,0.95,0.6818181818181819,0.0321497071091215,11,0,1,-0.6615222070670399,-1.0771832844014086,-0.9135167117613644,1,0.0,0.2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.225,0.4933333333333335,0.32,0.4886363636363636,0.0527976399339784,11,0,1,-0.2051397373889219,1.4777759086785285,0.3053330313767604,1,0.1,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.1607142857142856,0.8533333333333334,0.96,0.8295454545454546,0.3585500440368614,8,2,0,0.2512427322891961,-0.3617947103390262,-0.4259768145061144,1,0.0,0.2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2321428571428571,0.6800000000000002,0.85,0.6590909090909092,0.570869646858355,9,0,0,0.479433967128255,2.499759585910504,-1.1572866603889893,1,0.2,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.5821428571428571,0.5866666666666668,0.3,0.2386363636363636,-0.2361212252951021,12,3,1,-0.8897134419060989,-1.179381652124606,-0.6697467631337394,0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4821428571428571,0.8133333333333336,0.85,0.6818181818181819,1.2594860560023242,3,1,0,-0.2051397373889219,-0.9749849166782112,0.3053330313767604,1,0.3,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.225,0.5600000000000002,0.26,0.2954545454545454,-0.3704519688018658,2,3,0,-0.4333309722279809,-1.179381652124606,-0.4259768145061144,1,0.3,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.4571428571428571,0.6400000000000001,0.62,0.5227272727272727,0.5642092666543551,9,0,0,-0.2051397373889219,-0.3617947103390262,0.0615630827491354,1,0.2,0.1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.1928571428571428,0.7466666666666668,0.64,0.6477272727272727,-1.890850689863836,10,0,0,-0.4333309722279809,-1.0771832844014086,-0.9135167117613644,0,0.0,0.1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2928571428571428,0.6933333333333336,0.64,0.6136363636363636,-3.061860915508308,11,0,1,-0.8897134419060989,-1.179381652124606,-0.6697467631337394,0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.1607142857142856,0.6933333333333336,0.47,0.2840909090909091,0.5968630059228646,2,3,0,0.2512427322891961,1.4777759086785285,-0.4259768145061144,1,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.375,0.6133333333333335,0.6900000000000001,0.5454545454545455,-0.095930007903248,7,2,0,-0.2051397373889219,1.8865693795713188,-0.4259768145061144,1,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2428571428571428,0.6266666666666668,0.5,0.4431818181818182,-0.0820669819603475,1,3,0,-0.4333309722279809,0.7623873346161462,-0.4259768145061144,1,0.1,0.2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2321428571428571,0.8933333333333336,0.98,0.7840909090909092,0.6230724281577472,4,1,0,-0.4333309722279809,-1.179381652124606,-0.6697467631337394,0,0.0,0.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.225,0.7466666666666668,0.98,0.6931818181818182,0.3786080222842709,6,2,0,-0.6615222070670399,1.6821726441249236,-0.4259768145061144,1,0.1,0.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.35,0.8533333333333334,0.84,0.6704545454545455,1.038735934319741,11,0,1,-0.2051397373889219,-0.5661914457854211,-0.9135167117613644,1,0.1,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.4392857142857143,0.7733333333333335,0.79,0.7045454545454546,0.3795619201757814,1,3,0,5.043258663909435,-0.5661914457854211,0.7928729286320103,1,0.8,0.2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.2714285714285714,0.7466666666666668,0.64,0.6590909090909092,-3.217564615737738,12,3,1,-0.8897134419060989,-0.9749849166782112,-0.4259768145061144,0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2392857142857142,0.6400000000000001,0.42,0.409090909090909,0.7040989940734494,12,3,1,1.392198906484491,0.5579905991697511,-0.1822068658784895,1,0.2,0.1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2107142857142857,0.5733333333333335,0.21,0.2045454545454545,-0.3535651048889472,11,0,1,-0.2051397373889219,0.8645857023393436,1.524182774514885,1,0.1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3428571428571428,0.6400000000000001,0.67,0.5454545454545455,0.3787948811005487,8,2,0,0.023051497450137,1.4777759086785285,2.7430325176530097,1,0.2,0.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2142857142857142,0.8000000000000002,0.87,0.6818181818181819,0.8439230951736388,11,0,1,-0.8897134419060989,-0.9749849166782112,-0.1822068658784895,1,0.0,0.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1678571428571428,0.7200000000000001,0.88,0.6704545454545455,0.5538290154831838,8,2,0,-0.4333309722279809,-1.0771832844014086,-0.4259768145061144,1,0.0,0.1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.2285714285714285,0.5866666666666668,0.65,0.5113636363636364,-0.6506249306286659,9,0,0,-0.8897134419060989,0.7623873346161462,-0.9135167117613644,1,0.0,0.2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2964285714285714,0.5733333333333335,0.46,0.409090909090909,0.3783808502166895,2,3,0,0.2512427322891961,-0.3617947103390262,2.7430325176530097,1,0.0,0.2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1714285714285714,0.3733333333333334,0.06,0.2954545454545454,-0.6181310380227946,10,0,0,-0.8897134419060989,-1.179381652124606,-0.6697467631337394,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
0.2107142857142857,0.5333333333333334,0.23,0.1704545454545454,-0.1047014479031066,8,2,0,-0.8897134419060989,-0.2595963426158287,-1.1572866603889893,1,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.2321428571428571,0.6800000000000002,0.76,0.5340909090909092,0.7194598963371712,8,2,0,1.8485813761626089,1.0689824377857386,1.2804128258872602,1,0.1,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.1749999999999999,0.6400000000000001,0.8,0.6136363636363636,0.3933572477087618,9,0,0,-0.8897134419060989,1.579974276401726,-1.1572866603889893,1,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.1999999999999999,0.7200000000000001,0.84,0.6136363636363636,0.8165158217612541,4,1,0,0.2512427322891961,0.1491971282769612,-0.9135167117613644,1,0.3,0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3535714285714285,0.7466666666666668,0.71,0.5681818181818182,0.0805234340803876,11,0,1,-0.8897134419060989,-1.179381652124606,-0.9135167117613644,1,0.2,0.3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.2107142857142857,0.8000000000000002,0.79,0.6931818181818182,1.2735137933718943,6,2,0,0.935816436806373,-0.2595963426158287,1.0366428772596352,1,0.0,0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2892857142857142,0.8000000000000002,0.92,0.7840909090909092,1.1706711072232034,12,3,1,0.023051497450137,0.7623873346161462,-0.6697467631337394,1,0.1,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.225,0.7600000000000002,0.92,0.9204545454545456,0.1042984357623528,1,3,0,1.164007671645432,0.2513954960001587,2.011722671770135,1,0.0,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.1964285714285714,0.3466666666666668,0.18,0.25,-0.0736421967448115,2,3,0,-0.2051397373889219,0.8645857023393436,0.3053330313767604,1,0.1,0.1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3178571428571428,0.8133333333333336,0.96,0.8522727272727273,0.5879950172942142,8,2,0,-0.2051397373889219,1.579974276401726,-0.1822068658784895,1,0.2,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.225,0.5866666666666668,0.4,0.4431818181818182,0.1618537534666347,11,0,1,-0.4333309722279809,-0.3617947103390262,2.7430325176530097,1,0.4,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2214285714285714,0.6400000000000001,0.8300000000000001,0.5227272727272727,-0.2676298799666604,10,0,0,-0.2051397373889219,0.0469987605537637,-0.9135167117613644,1,0.1,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2178571428571428,0.7066666666666669,0.92,0.75,0.2772730879641623,9,0,0,-0.8897134419060989,-0.8727865489550136,-1.1572866603889893,1,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
0.2571428571428571,0.5466666666666667,0.24,0.2954545454545454,0.2114794402245826,12,3,1,-0.8897134419060989,-0.6683898135086187,0.5491029800043853,1,0.1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.4285714285714285,0.8133333333333336,0.74,0.6136363636363636,1.1421740499327129,12,3,1,0.707625201967314,-0.7705881812318162,2.9868024662806345,1,0.0,0.1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2392857142857142,0.6000000000000002,0.78,0.5568181818181819,-0.3394435159007406,8,2,0,-0.6615222070670399,-1.179381652124606,-0.4259768145061144,1,0.0,0.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.2071428571428571,0.5066666666666668,0.05,0.1136363636363636,-0.5967363784127425,11,0,1,-0.6615222070670399,0.1491971282769612,0.5491029800043853,1,0.1,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.375,0.8000000000000002,0.38,0.3977272727272727,0.720336681630169,4,1,0,1.164007671645432,1.8865693795713188,-0.4259768145061144,1,0.1,0.3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.4285714285714285,0.7333333333333335,0.8300000000000001,0.7613636363636364,-0.0914392166600057,1,3,0,2.0767726110016675,0.5579905991697511,0.3053330313767604,1,0.2,0.5000000000000001,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.1571428571428571,0.6266666666666668,0.6,0.4431818181818182,-0.2473275872578131,11,0,1,-0.6615222070670399,-0.6683898135086187,0.5491029800043853,1,0.0,0.1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2142857142857142,0.5600000000000002,0.13,0.2613636363636364,-0.3258963059653334,1,3,0,-0.8897134419060989,1.0689824377857386,-1.1572866603889893,1,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.2357142857142856,0.6000000000000002,0.47,0.375,-0.6013193839616113,8,2,0,0.479433967128255,-1.179381652124606,-0.1822068658784895,1,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.3357142857142857,0.7866666666666667,0.97,0.8068181818181819,-1.6040919246203558,10,0,0,-0.8897134419060989,-0.8727865489550136,-0.4259768145061144,1,0.1,0.2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2178571428571428,0.4000000000000001,0.44,0.3977272727272727,-0.7909786194475353,4,1,0,-0.4333309722279809,-1.179381652124606,-0.6697467631337394,1,0.0,0.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2428571428571428,0.4800000000000001,0.23,0.1136363636363636,-0.7474419617462021,6,2,0,-0.6615222070670399,-1.0771832844014086,0.7928729286320103,1,0.1,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.3642857142857142,0.7733333333333335,0.68,0.6477272727272727,0.5710687731802474,11,0,1,-0.4333309722279809,1.7843710118481213,-0.6697467631337394,1,0.7000000000000001,0.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3071428571428571,0.7866666666666667,0.75,0.6136363636363636,0.531235839320242,6,2,0,0.023051497450137,1.171180805508936,0.3053330313767604,1,0.2,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.2678571428571428,0.44,0.27,0.3181818181818182,-0.3228862794028761,8,2,0,-0.8897134419060989,-0.1573979748926312,1.2804128258872602,1,0.2,0.5000000000000001,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.2607142857142857,0.7600000000000002,0.37,0.2954545454545454,-0.1709864446039735,11,0,1,-0.8897134419060989,-0.6683898135086187,0.0615630827491354,1,0.0,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.2357142857142856,0.6666666666666669,0.86,0.5454545454545455,-0.6188057617170164,1,3,0,-0.8897134419060989,-1.0771832844014086,-0.1822068658784895,0,0.0,0.2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2107142857142857,0.6133333333333335,0.76,0.6704545454545455,-0.230167925083683,10,0,0,0.2512427322891961,1.2733791732321336,-0.6697467631337394,1,0.1,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.225,0.6533333333333334,0.56,0.5227272727272727,0.952761314045533,5,1,0,0.707625201967314,1.4777759086785285,0.5491029800043853,1,0.0,0.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.432142857142857,0.7866666666666667,0.66,0.5454545454545455,0.7835321870655997,12,3,1,0.023051497450137,0.1491971282769612,-0.1822068658784895,1,0.4,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3107142857142857,0.6933333333333336,0.64,0.6136363636363636,-2.675424588385447,2,3,0,-0.6615222070670399,-0.7705881812318162,-0.4259768145061144,0,0.0,0.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3464285714285714,0.8000000000000002,0.84,0.5681818181818182,0.5142265082785564,12,3,1,0.2512427322891961,2.499759585910504,-0.1822068658784895,1,0.1,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2357142857142856,0.5600000000000002,0.37,0.2954545454545454,0.5336994747643201,6,2,0,-0.6615222070670399,-0.9749849166782112,0.5491029800043853,1,0.1,0.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
